,Country,Code,Date,Cases
1324,Mexico,MEX,2023-08-25,0
1325,Mexico,MEX,2023-08-26,0
1326,Mexico,MEX,2023-08-27,0
1327,Mexico,MEX,2023-08-28,0
1328,Mexico,MEX,2023-08-29,0
1329,Mexico,MEX,2023-08-30,0
1330,Mexico,MEX,2023-08-31,0
1331,Mexico,MEX,2023-09-01,0
1332,Mexico,MEX,2023-09-02,0
1333,Mexico,MEX,2023-09-03,0
1334,Mexico,MEX,2023-09-04,0
1335,Mexico,MEX,2023-09-05,0
1336,Mexico,MEX,2023-09-06,0
1337,Mexico,MEX,2023-09-07,0
1338,Mexico,MEX,2023-09-08,0
1339,Mexico,MEX,2023-09-09,0
1340,Mexico,MEX,2023-09-10,0
1341,Mexico,MEX,2023-09-11,0
1342,Mexico,MEX,2023-09-12,0
1343,Mexico,MEX,2023-09-13,0
1344,Mexico,MEX,2023-09-14,0
1345,Mexico,MEX,2023-09-15,0
1346,Mexico,MEX,2023-09-16,0
1347,Mexico,MEX,2023-09-17,0
1348,Mexico,MEX,2023-09-18,0
1349,Mexico,MEX,2023-09-19,0
1350,Mexico,MEX,2023-09-20,0
1351,Mexico,MEX,2023-09-21,0
1352,Mexico,MEX,2023-09-22,0
1353,Mexico,MEX,2023-09-23,0
1354,Mexico,MEX,2023-09-24,0
1355,Mexico,MEX,2023-09-25,0
1356,Mexico,MEX,2023-09-26,0
1357,Mexico,MEX,2023-09-27,0
1358,Mexico,MEX,2023-09-28,0
1359,Mexico,MEX,2023-09-29,0
1360,Mexico,MEX,2023-09-30,0
1361,Mexico,MEX,2023-10-01,0
1362,Mexico,MEX,2023-10-02,0
1363,Mexico,MEX,2023-10-03,0
1364,Mexico,MEX,2023-10-04,0
1365,Mexico,MEX,2023-10-05,0
1366,Mexico,MEX,2023-10-06,0
1367,Mexico,MEX,2023-10-07,0
1368,Mexico,MEX,2023-10-08,0
1369,Mexico,MEX,2023-10-09,0
1370,Mexico,MEX,2023-10-10,0
1371,Mexico,MEX,2023-10-11,0
1372,Mexico,MEX,2023-10-12,0
1373,Mexico,MEX,2023-10-13,0
1374,Mexico,MEX,2023-10-14,0
1375,Mexico,MEX,2023-10-15,0
1376,Mexico,MEX,2023-10-16,0
1377,Mexico,MEX,2023-10-17,0
1378,Mexico,MEX,2023-10-18,0
1379,Mexico,MEX,2023-10-19,0
1380,Mexico,MEX,2023-10-20,0
1381,Mexico,MEX,2023-10-21,0
1382,Mexico,MEX,2023-10-22,0
1383,Mexico,MEX,2023-10-23,0
1384,Mexico,MEX,2023-10-24,0
1385,Mexico,MEX,2023-10-25,0
1386,Mexico,MEX,2023-10-26,0
1387,Mexico,MEX,2023-10-27,0
1388,Mexico,MEX,2023-10-28,0
1389,Mexico,MEX,2023-10-29,0
1390,Mexico,MEX,2023-10-30,0
1391,Mexico,MEX,2023-10-31,0
1392,Mexico,MEX,2023-11-01,0
1393,Mexico,MEX,2023-11-02,0
1394,Mexico,MEX,2023-11-03,0
1395,Mexico,MEX,2023-11-04,0
1396,Mexico,MEX,2023-11-05,0
1397,Mexico,MEX,2023-11-06,0
1398,Mexico,MEX,2023-11-07,0
1399,Mexico,MEX,2023-11-08,0
1400,Mexico,MEX,2023-11-09,0
1401,Mexico,MEX,2023-11-10,0
1402,Mexico,MEX,2023-11-11,0
1403,Mexico,MEX,2023-11-12,0
1404,Mexico,MEX,2023-11-13,0
1405,Mexico,MEX,2023-11-14,0
1406,Mexico,MEX,2023-11-15,0
1407,Mexico,MEX,2023-11-16,0
1408,Mexico,MEX,2023-11-17,0
1409,Mexico,MEX,2023-11-18,0
1410,Mexico,MEX,2023-11-19,0
1411,Mexico,MEX,2023-11-20,0
1412,Mexico,MEX,2023-11-21,0
1413,Mexico,MEX,2023-11-22,0
1414,Mexico,MEX,2023-11-23,0
1415,Mexico,MEX,2023-11-24,0
1416,Mexico,MEX,2023-11-25,0
1417,Mexico,MEX,2023-11-26,0
1418,Mexico,MEX,2023-11-27,0
1419,Mexico,MEX,2023-11-28,0
1420,Mexico,MEX,2023-11-29,0
1421,Mexico,MEX,2023-11-30,0
1422,Mexico,MEX,2023-12-01,0
1423,Mexico,MEX,2023-12-02,0
1424,Mexico,MEX,2023-12-03,0
1425,Mexico,MEX,2023-12-04,0
1426,Mexico,MEX,2023-12-05,0
1427,Mexico,MEX,2023-12-06,0
1428,Mexico,MEX,2023-12-07,0
1429,Mexico,MEX,2023-12-08,0
1430,Mexico,MEX,2023-12-09,0
1431,Mexico,MEX,2023-12-10,0
1432,Mexico,MEX,2023-12-11,0
1433,Mexico,MEX,2023-12-12,0
1434,Mexico,MEX,2023-12-13,0
1435,Mexico,MEX,2023-12-14,0
1436,Mexico,MEX,2023-12-15,0
1437,Mexico,MEX,2023-12-16,0
1438,Mexico,MEX,2023-12-17,0
1439,Mexico,MEX,2023-12-18,0
1440,Mexico,MEX,2023-12-19,0
1441,Mexico,MEX,2023-12-20,0
1442,Mexico,MEX,2023-12-21,0
1443,Mexico,MEX,2023-12-22,0
1444,Mexico,MEX,2023-12-23,0
1445,Mexico,MEX,2023-12-24,0
1446,Mexico,MEX,2023-12-25,0
1447,Mexico,MEX,2023-12-26,0
1448,Mexico,MEX,2023-12-27,0
1449,Mexico,MEX,2023-12-28,0
1450,Mexico,MEX,2023-12-29,0
1451,Mexico,MEX,2023-12-30,0
1452,Mexico,MEX,2023-12-31,0
1453,Philippines,PHL,2020-01-09,0
1454,Philippines,PHL,2020-01-10,0
1455,Philippines,PHL,2020-01-11,0
1456,Philippines,PHL,2020-01-12,0
1457,Philippines,PHL,2020-01-13,0
1458,Philippines,PHL,2020-01-14,0
1459,Philippines,PHL,2020-01-15,0
1460,Philippines,PHL,2020-01-16,0
1461,Philippines,PHL,2020-01-17,0
1462,Philippines,PHL,2020-01-18,0
1463,Philippines,PHL,2020-01-19,0
1464,Philippines,PHL,2020-01-20,0
1465,Philippines,PHL,2020-01-21,0
1466,Philippines,PHL,2020-01-22,0
1467,Philippines,PHL,2020-01-23,0
1468,Philippines,PHL,2020-01-24,0
1469,Philippines,PHL,2020-01-25,0
1470,Philippines,PHL,2020-01-26,0
1471,Philippines,PHL,2020-01-27,0
1472,Philippines,PHL,2020-01-28,0
1473,Philippines,PHL,2020-01-29,0
1474,Philippines,PHL,2020-01-30,0
1475,Philippines,PHL,2020-01-31,1
1476,Philippines,PHL,2020-02-01,1
1477,Philippines,PHL,2020-02-02,1
1478,Philippines,PHL,2020-02-03,2
1479,Philippines,PHL,2020-02-04,2
1480,Philippines,PHL,2020-02-05,2
1481,Philippines,PHL,2020-02-06,3
1482,Philippines,PHL,2020-02-07,2
1483,Philippines,PHL,2020-02-08,2
1484,Philippines,PHL,2020-02-09,2
1485,Philippines,PHL,2020-02-10,1
1486,Philippines,PHL,2020-02-11,1
1487,Philippines,PHL,2020-02-12,1
1488,Philippines,PHL,2020-02-13,0
1489,Philippines,PHL,2020-02-14,0
1490,Philippines,PHL,2020-02-15,0
1491,Philippines,PHL,2020-02-16,0
1492,Philippines,PHL,2020-02-17,0
1493,Philippines,PHL,2020-02-18,0
1494,Philippines,PHL,2020-02-19,0
1495,Philippines,PHL,2020-02-20,0
1496,Philippines,PHL,2020-02-21,0
1497,Philippines,PHL,2020-02-22,0
1498,Philippines,PHL,2020-02-23,0
1499,Philippines,PHL,2020-02-24,0
1500,Philippines,PHL,2020-02-25,0
1501,Philippines,PHL,2020-02-26,0
1502,Philippines,PHL,2020-02-27,0
1503,Philippines,PHL,2020-02-28,0
1504,Philippines,PHL,2020-02-29,0
1505,Philippines,PHL,2020-03-01,0
1506,Philippines,PHL,2020-03-02,0
1507,Philippines,PHL,2020-03-03,0
1508,Philippines,PHL,2020-03-04,0
1509,Philippines,PHL,2020-03-05,0
1510,Philippines,PHL,2020-03-06,0
1511,Philippines,PHL,2020-03-07,2
1512,Philippines,PHL,2020-03-08,3
1513,Philippines,PHL,2020-03-09,7
1514,Philippines,PHL,2020-03-10,17
1515,Philippines,PHL,2020-03-11,30
1516,Philippines,PHL,2020-03-12,46
1517,Philippines,PHL,2020-03-13,49
1518,Philippines,PHL,2020-03-14,59
1519,Philippines,PHL,2020-03-15,105
1520,Philippines,PHL,2020-03-16,130
1521,Philippines,PHL,2020-03-17,122
1522,Philippines,PHL,2020-03-18,154
1523,Philippines,PHL,2020-03-19,153
1524,Philippines,PHL,2020-03-20,165
1525,Philippines,PHL,2020-03-21,166
1526,Philippines,PHL,2020-03-22,196
1527,Philippines,PHL,2020-03-23,240
1528,Philippines,PHL,2020-03-24,320
1529,Philippines,PHL,2020-03-25,365
1530,Philippines,PHL,2020-03-26,434
1531,Philippines,PHL,2020-03-27,490
1532,Philippines,PHL,2020-03-28,573
1533,Philippines,PHL,2020-03-29,768
1534,Philippines,PHL,2020-03-30,1038
1535,Philippines,PHL,2020-03-31,1084
1536,Philippines,PHL,2020-04-01,1532
1537,Philippines,PHL,2020-04-02,1675
1538,Philippines,PHL,2020-04-03,1926
1539,Philippines,PHL,2020-04-04,2215
1540,Philippines,PHL,2020-04-05,2019
1541,Philippines,PHL,2020-04-06,1828
1542,Philippines,PHL,2020-04-07,2114
1543,Philippines,PHL,2020-04-08,1680
1544,Philippines,PHL,2020-04-09,1559
1545,Philippines,PHL,2020-04-10,1443
1546,Philippines,PHL,2020-04-11,1177
1547,Philippines,PHL,2020-04-12,1334
1548,Philippines,PHL,2020-04-13,1402
1549,Philippines,PHL,2020-04-14,1272
1550,Philippines,PHL,2020-04-15,1459
1551,Philippines,PHL,2020-04-16,1583
1552,Philippines,PHL,2020-04-17,1584
1553,Philippines,PHL,2020-04-18,1683
1554,Philippines,PHL,2020-04-19,1659
1555,Philippines,PHL,2020-04-20,1611
1556,Philippines,PHL,2020-04-21,1527
1557,Philippines,PHL,2020-04-22,1376
1558,Philippines,PHL,2020-04-23,1257
1559,Philippines,PHL,2020-04-24,1321
1560,Philippines,PHL,2020-04-25,1314
1561,Philippines,PHL,2020-04-26,1207
1562,Philippines,PHL,2020-04-27,1320
1563,Philippines,PHL,2020-04-28,1318
1564,Philippines,PHL,2020-04-29,1359
1565,Philippines,PHL,2020-04-30,1502
1566,Philippines,PHL,2020-05-01,1507
1567,Philippines,PHL,2020-05-02,1580
1568,Philippines,PHL,2020-05-03,1634
1569,Philippines,PHL,2020-05-04,1644
1570,Philippines,PHL,2020-05-05,1708
1571,Philippines,PHL,2020-05-06,1726
1572,Philippines,PHL,2020-05-07,1792
1573,Philippines,PHL,2020-05-08,1855
1574,Philippines,PHL,2020-05-09,1691
1575,Philippines,PHL,2020-05-10,1682
1576,Philippines,PHL,2020-05-11,1571
1577,Philippines,PHL,2020-05-12,1601
1578,Philippines,PHL,2020-05-13,1666
1579,Philippines,PHL,2020-05-14,1614
1580,Philippines,PHL,2020-05-15,1533
1581,Philippines,PHL,2020-05-16,1628
1582,Philippines,PHL,2020-05-17,1695
1583,Philippines,PHL,2020-05-18,1719
1584,Philippines,PHL,2020-05-19,1632
1585,Philippines,PHL,2020-05-20,1592
1586,Philippines,PHL,2020-05-21,1603
1587,Philippines,PHL,2020-05-22,1558
1588,Philippines,PHL,2020-05-23,1506
1589,Philippines,PHL,2020-05-24,1472
1590,Philippines,PHL,2020-05-25,1522
1591,Philippines,PHL,2020-05-26,1601
1592,Philippines,PHL,2020-05-27,1727
1593,Philippines,PHL,2020-05-28,1828
1594,Philippines,PHL,2020-05-29,2154
1595,Philippines,PHL,2020-05-30,3037
1596,Philippines,PHL,2020-05-31,3447
1597,Philippines,PHL,2020-06-01,4051
1598,Philippines,PHL,2020-06-02,4319
1599,Philippines,PHL,2020-06-03,4328
1600,Philippines,PHL,2020-06-04,4699
1601,Philippines,PHL,2020-06-05,4794
1602,Philippines,PHL,2020-06-06,3992
1603,Philippines,PHL,2020-06-07,4116
1604,Philippines,PHL,2020-06-08,3809
1605,Philippines,PHL,2020-06-09,3836
1606,Philippines,PHL,2020-06-10,3995
1607,Philippines,PHL,2020-06-11,3984
1608,Philippines,PHL,2020-06-12,3790
1609,Philippines,PHL,2020-06-13,4159
1610,Philippines,PHL,2020-06-14,4051
1611,Philippines,PHL,2020-06-15,4035
1612,Philippines,PHL,2020-06-16,3943
1613,Philippines,PHL,2020-06-17,3789
1614,Philippines,PHL,2020-06-18,3505
1615,Philippines,PHL,2020-06-19,3626
1616,Philippines,PHL,2020-06-20,3672
1617,Philippines,PHL,2020-06-21,4008
1618,Philippines,PHL,2020-06-22,4121
1619,Philippines,PHL,2020-06-23,4258
1620,Philippines,PHL,2020-06-24,5044
1621,Philippines,PHL,2020-06-25,5054
1622,Philippines,PHL,2020-06-26,5269
1623,Philippines,PHL,2020-06-27,5608
1624,Philippines,PHL,2020-06-28,5403
1625,Philippines,PHL,2020-06-29,5398
1626,Philippines,PHL,2020-06-30,5763
1627,Philippines,PHL,2020-07-01,5689
1628,Philippines,PHL,2020-07-02,6220
1629,Philippines,PHL,2020-07-03,5738
1630,Philippines,PHL,2020-07-04,6271
1631,Philippines,PHL,2020-07-05,7028
1632,Philippines,PHL,2020-07-06,8805
1633,Philippines,PHL,2020-07-07,9895
1634,Philippines,PHL,2020-07-08,10306
1635,Philippines,PHL,2020-07-09,11811
1636,Philippines,PHL,2020-07-10,12876
1637,Philippines,PHL,2020-07-11,12499
1638,Philippines,PHL,2020-07-12,12305
1639,Philippines,PHL,2020-07-13,12005
1640,Philippines,PHL,2020-07-14,10578
1641,Philippines,PHL,2020-07-15,9638
1642,Philippines,PHL,2020-07-16,8528
1643,Philippines,PHL,2020-07-17,9479
1644,Philippines,PHL,2020-07-18,10112
1645,Philippines,PHL,2020-07-19,11080
1646,Philippines,PHL,2020-07-20,11118
1647,Philippines,PHL,2020-07-21,11902
1648,Philippines,PHL,2020-07-22,13306
1649,Philippines,PHL,2020-07-23,13340
1650,Philippines,PHL,2020-07-24,13181
1651,Philippines,PHL,2020-07-25,13446
1652,Philippines,PHL,2020-07-26,13123
1653,Philippines,PHL,2020-07-27,13006
1654,Philippines,PHL,2020-07-28,13182
1655,Philippines,PHL,2020-07-29,12909
1656,Philippines,PHL,2020-07-30,13230
1657,Philippines,PHL,2020-07-31,14950
1658,Philippines,PHL,2020-08-01,16878
1659,Philippines,PHL,2020-08-02,19815
1660,Philippines,PHL,2020-08-03,22721
1661,Philippines,PHL,2020-08-04,24335
1662,Philippines,PHL,2020-08-05,28845
1663,Philippines,PHL,2020-08-06,30479
1664,Philippines,PHL,2020-08-07,30084
1665,Philippines,PHL,2020-08-08,29388
1666,Philippines,PHL,2020-08-09,28651
1667,Philippines,PHL,2020-08-10,26809
1668,Philippines,PHL,2020-08-11,30221
1669,Philippines,PHL,2020-08-12,26789
1670,Philippines,PHL,2020-08-13,27625
1671,Philippines,PHL,2020-08-14,28070
1672,Philippines,PHL,2020-08-15,30908
1673,Philippines,PHL,2020-08-16,31114
1674,Philippines,PHL,2020-08-17,31247
1675,Philippines,PHL,2020-08-18,27826
1676,Philippines,PHL,2020-08-19,29817
1677,Philippines,PHL,2020-08-20,30159
1678,Philippines,PHL,2020-08-21,30577
1679,Philippines,PHL,2020-08-22,28798
1680,Philippines,PHL,2020-08-23,29305
1681,Philippines,PHL,2020-08-24,28406
1682,Philippines,PHL,2020-08-25,29822
1683,Philippines,PHL,2020-08-26,27960
1684,Philippines,PHL,2020-08-27,28649
1685,Philippines,PHL,2020-08-28,27523
1686,Philippines,PHL,2020-08-29,27129
1687,Philippines,PHL,2020-08-30,25889
1688,Philippines,PHL,2020-08-31,27811
1689,Philippines,PHL,2020-09-01,26582
1690,Philippines,PHL,2020-09-02,27138
1691,Philippines,PHL,2020-09-03,24084
1692,Philippines,PHL,2020-09-04,22858
1693,Philippines,PHL,2020-09-05,22547
1694,Philippines,PHL,2020-09-06,21414
1695,Philippines,PHL,2020-09-07,19967
1696,Philippines,PHL,2020-09-08,17925
1697,Philippines,PHL,2020-09-09,17765
1698,Philippines,PHL,2020-09-10,18710
1699,Philippines,PHL,2020-09-11,20521
1700,Philippines,PHL,2020-09-12,20891
1701,Philippines,PHL,2020-09-13,23337
1702,Philippines,PHL,2020-09-14,23845
1703,Philippines,PHL,2020-09-15,27157
1704,Philippines,PHL,2020-09-16,27420
1705,Philippines,PHL,2020-09-17,27788
1706,Philippines,PHL,2020-09-18,27345
1707,Philippines,PHL,2020-09-19,26594
1708,Philippines,PHL,2020-09-20,25568
1709,Philippines,PHL,2020-09-21,25526
1710,Philippines,PHL,2020-09-22,24291
1711,Philippines,PHL,2020-09-23,22351
1712,Philippines,PHL,2020-09-24,21677
1713,Philippines,PHL,2020-09-25,20470
1714,Philippines,PHL,2020-09-26,19819
1715,Philippines,PHL,2020-09-27,17800
1716,Philippines,PHL,2020-09-28,17500
1717,Philippines,PHL,2020-09-29,17124
1718,Philippines,PHL,2020-09-30,17510
1719,Philippines,PHL,2020-10-01,17073
1720,Philippines,PHL,2020-10-02,17328
1721,Philippines,PHL,2020-10-03,17311
1722,Philippines,PHL,2020-10-04,18076
1723,Philippines,PHL,2020-10-05,18256
1724,Philippines,PHL,2020-10-06,17462
1725,Philippines,PHL,2020-10-07,17544
1726,Philippines,PHL,2020-10-08,17973
1727,Philippines,PHL,2020-10-09,17802
1728,Philippines,PHL,2020-10-10,18021
1729,Philippines,PHL,2020-10-11,17532
1730,Philippines,PHL,2020-10-12,16781
1731,Philippines,PHL,2020-10-13,17983
1732,Philippines,PHL,2020-10-14,17814
1733,Philippines,PHL,2020-10-15,16800
1734,Philippines,PHL,2020-10-16,16742
1735,Philippines,PHL,2020-10-17,16986
1736,Philippines,PHL,2020-10-18,17414
1737,Philippines,PHL,2020-10-19,17267
1738,Philippines,PHL,2020-10-20,16446
1739,Philippines,PHL,2020-10-21,16108
1740,Philippines,PHL,2020-10-22,15787
1741,Philippines,PHL,2020-10-23,15265
1742,Philippines,PHL,2020-10-24,14099
1743,Philippines,PHL,2020-10-25,13552
1744,Philippines,PHL,2020-10-26,13504
1745,Philippines,PHL,2020-10-27,12461
1746,Philippines,PHL,2020-10-28,12393
1747,Philippines,PHL,2020-10-29,12956
1748,Philippines,PHL,2020-10-30,13051
1749,Philippines,PHL,2020-10-31,13164
1750,Philippines,PHL,2020-11-01,12912
1751,Philippines,PHL,2020-11-02,13079
1752,Philippines,PHL,2020-11-03,13759
1753,Philippines,PHL,2020-11-04,14034
1754,Philippines,PHL,2020-11-05,12946
1755,Philippines,PHL,2020-11-06,12790
1756,Philippines,PHL,2020-11-07,12878
1757,Philippines,PHL,2020-11-08,13236
1758,Philippines,PHL,2020-11-09,13289
1759,Philippines,PHL,2020-11-10,13060
1760,Philippines,PHL,2020-11-11,12583
1761,Philippines,PHL,2020-11-12,13285
1762,Philippines,PHL,2020-11-13,13103
1763,Philippines,PHL,2020-11-14,12883
1764,Philippines,PHL,2020-11-15,12355
1765,Philippines,PHL,2020-11-16,11445
1766,Philippines,PHL,2020-11-17,11125
1767,Philippines,PHL,2020-11-18,10970
1768,Philippines,PHL,2020-11-19,10682
1769,Philippines,PHL,2020-11-20,10608
1770,Philippines,PHL,2020-11-21,10374
1771,Philippines,PHL,2020-11-22,10542
1772,Philippines,PHL,2020-11-23,10979
1773,Philippines,PHL,2020-11-24,11030
1774,Philippines,PHL,2020-11-25,11008
1775,Philippines,PHL,2020-11-26,10812
1776,Philippines,PHL,2020-11-27,10859
1777,Philippines,PHL,2020-11-28,10843
1778,Philippines,PHL,2020-11-29,10940
1779,Philippines,PHL,2020-11-30,11042
1780,Philippines,PHL,2020-12-01,11023
1781,Philippines,PHL,2020-12-02,11197
1782,Philippines,PHL,2020-12-03,11447
1783,Philippines,PHL,2020-12-04,11124
1784,Philippines,PHL,2020-12-05,10432
1785,Philippines,PHL,2020-12-06,10276
1786,Philippines,PHL,2020-12-07,9968
1787,Philippines,PHL,2020-12-08,9758
1788,Philippines,PHL,2020-12-09,9858
1789,Philippines,PHL,2020-12-10,9804
1790,Philippines,PHL,2020-12-11,10124
1791,Philippines,PHL,2020-12-12,10694
1792,Philippines,PHL,2020-12-13,10265
1793,Philippines,PHL,2020-12-14,9569
1794,Philippines,PHL,2020-12-15,9319
1795,Philippines,PHL,2020-12-16,9055
1796,Philippines,PHL,2020-12-17,8821
1797,Philippines,PHL,2020-12-18,8905
1798,Philippines,PHL,2020-12-19,9523
1799,Philippines,PHL,2020-12-20,9704
1800,Philippines,PHL,2020-12-21,10390
1801,Philippines,PHL,2020-12-22,10797
1802,Philippines,PHL,2020-12-23,10983
1803,Philippines,PHL,2020-12-24,10971
1804,Philippines,PHL,2020-12-25,11276
1805,Philippines,PHL,2020-12-26,11046
1806,Philippines,PHL,2020-12-27,10968
1807,Philippines,PHL,2020-12-28,10100
1808,Philippines,PHL,2020-12-29,9139
1809,Philippines,PHL,2020-12-30,8703
1810,Philippines,PHL,2020-12-31,8575
1811,Philippines,PHL,2021-01-01,10103
1812,Philippines,PHL,2021-01-02,9317
1813,Philippines,PHL,2021-01-03,8799
1814,Philippines,PHL,2021-01-04,8872
1815,Philippines,PHL,2021-01-05,9050
1816,Philippines,PHL,2021-01-06,9219
1817,Philippines,PHL,2021-01-07,9553
1818,Philippines,PHL,2021-01-08,8026
1819,Philippines,PHL,2021-01-09,8868
1820,Philippines,PHL,2021-01-10,9882
1821,Philippines,PHL,2021-01-11,10978
1822,Philippines,PHL,2021-01-12,11557
1823,Philippines,PHL,2021-01-13,11956
1824,Philippines,PHL,2021-01-14,12522
1825,Philippines,PHL,2021-01-15,12788
1826,Philippines,PHL,2021-01-16,12898
1827,Philippines,PHL,2021-01-17,12889
1828,Philippines,PHL,2021-01-18,12998
1829,Philippines,PHL,2021-01-19,12830
1830,Philippines,PHL,2021-01-20,13241
1831,Philippines,PHL,2021-01-21,13111
1832,Philippines,PHL,2021-01-22,13249
1833,Philippines,PHL,2021-01-23,12988
1834,Philippines,PHL,2021-01-24,13046
1835,Philippines,PHL,2021-01-25,12261
1836,Philippines,PHL,2021-01-26,12085
1837,Philippines,PHL,2021-01-27,12472
1838,Philippines,PHL,2021-01-28,11855
1839,Philippines,PHL,2021-01-29,11525
1840,Philippines,PHL,2021-01-30,11845
1841,Philippines,PHL,2021-01-31,11995
1842,Philippines,PHL,2021-02-01,12277
1843,Philippines,PHL,2021-02-02,12690
1844,Philippines,PHL,2021-02-03,11703
1845,Philippines,PHL,2021-02-04,12129
1846,Philippines,PHL,2021-02-05,12173
1847,Philippines,PHL,2021-02-06,12005
1848,Philippines,PHL,2021-02-07,11691
1849,Philippines,PHL,2021-02-08,11722
1850,Philippines,PHL,2021-02-09,11363
1851,Philippines,PHL,2021-02-10,11439
1852,Philippines,PHL,2021-02-11,11585
1853,Philippines,PHL,2021-02-12,11715
1854,Philippines,PHL,2021-02-13,11728
1855,Philippines,PHL,2021-02-14,11870
1856,Philippines,PHL,2021-02-15,11863
1857,Philippines,PHL,2021-02-16,12025
1858,Philippines,PHL,2021-02-17,11871
1859,Philippines,PHL,2021-02-18,11880
1860,Philippines,PHL,2021-02-19,11763
1861,Philippines,PHL,2021-02-20,12033
1862,Philippines,PHL,2021-02-21,11993
1863,Philippines,PHL,2021-02-22,12596
1864,Philippines,PHL,2021-02-23,12623
1865,Philippines,PHL,2021-02-24,12993
1866,Philippines,PHL,2021-02-25,13518
1867,Philippines,PHL,2021-02-26,14268
1868,Philippines,PHL,2021-02-27,14958
1869,Philippines,PHL,2021-02-28,15176
1870,Philippines,PHL,2021-03-01,14924
1871,Philippines,PHL,2021-03-02,15577
1872,Philippines,PHL,2021-03-03,15803
1873,Philippines,PHL,2021-03-04,15983
1874,Philippines,PHL,2021-03-05,16373
1875,Philippines,PHL,2021-03-06,16897
1876,Philippines,PHL,2021-03-07,18063
1877,Philippines,PHL,2021-03-08,19385
1878,Philippines,PHL,2021-03-09,19982
1879,Philippines,PHL,2021-03-10,21084
1880,Philippines,PHL,2021-03-11,22381
1881,Philippines,PHL,2021-03-12,23912
1882,Philippines,PHL,2021-03-13,25463
1883,Philippines,PHL,2021-03-14,27082
1884,Philippines,PHL,2021-03-15,29123
1885,Philippines,PHL,2021-03-16,30889
1886,Philippines,PHL,2021-03-17,32395
1887,Philippines,PHL,2021-03-18,33923
1888,Philippines,PHL,2021-03-19,36446
1889,Philippines,PHL,2021-03-20,39438
1890,Philippines,PHL,2021-03-21,42284
1891,Philippines,PHL,2021-03-22,44903
1892,Philippines,PHL,2021-03-23,46336
1893,Philippines,PHL,2021-03-24,48581
1894,Philippines,PHL,2021-03-25,52055
1895,Philippines,PHL,2021-03-26,54790
1896,Philippines,PHL,2021-03-27,56380
1897,Philippines,PHL,2021-03-28,58105
1898,Philippines,PHL,2021-03-29,60099
1899,Philippines,PHL,2021-03-30,63513
1900,Philippines,PHL,2021-03-31,62992
1901,Philippines,PHL,2021-04-01,63169
1902,Philippines,PHL,2021-04-02,68620
1903,Philippines,PHL,2021-04-03,71606
1904,Philippines,PHL,2021-04-04,73165
1905,Philippines,PHL,2021-04-05,71502
1906,Philippines,PHL,2021-04-06,71590
1907,Philippines,PHL,2021-04-07,71883
1908,Philippines,PHL,2021-04-08,72142
1909,Philippines,PHL,2021-04-09,69068
1910,Philippines,PHL,2021-04-10,69164
1911,Philippines,PHL,2021-04-11,69804
1912,Philippines,PHL,2021-04-12,72825
1913,Philippines,PHL,2021-04-13,72008
1914,Philippines,PHL,2021-04-14,73706
1915,Philippines,PHL,2021-04-15,75916
1916,Philippines,PHL,2021-04-16,74416
1917,Philippines,PHL,2021-04-17,72848
1918,Philippines,PHL,2021-04-18,71270
1919,Philippines,PHL,2021-04-19,69515
1920,Philippines,PHL,2021-04-20,68322
1921,Philippines,PHL,2021-04-21,69426
1922,Philippines,PHL,2021-04-22,66776
1923,Philippines,PHL,2021-04-23,64768
1924,Philippines,PHL,2021-04-24,63364
1925,Philippines,PHL,2021-04-25,61382
1926,Philippines,PHL,2021-04-26,60687
1927,Philippines,PHL,2021-04-27,60520
1928,Philippines,PHL,2021-04-28,58180
1929,Philippines,PHL,2021-04-29,57691
1930,Philippines,PHL,2021-04-30,57708
1931,Philippines,PHL,2021-05-01,57238
1932,Philippines,PHL,2021-05-02,57471
1933,Philippines,PHL,2021-05-03,55796
1934,Philippines,PHL,2021-05-04,54270
1935,Philippines,PHL,2021-05-05,53073
1936,Philippines,PHL,2021-05-06,51440
1937,Philippines,PHL,2021-05-07,50443
1938,Philippines,PHL,2021-05-08,48197
1939,Philippines,PHL,2021-05-09,47010
1940,Philippines,PHL,2021-05-10,46603
1941,Philippines,PHL,2021-05-11,45647
1942,Philippines,PHL,2021-05-12,44804
1943,Philippines,PHL,2021-05-13,44531
1944,Philippines,PHL,2021-05-14,43578
1945,Philippines,PHL,2021-05-15,43339
1946,Philippines,PHL,2021-05-16,41966
1947,Philippines,PHL,2021-05-17,41088
1948,Philippines,PHL,2021-05-18,40854
1949,Philippines,PHL,2021-05-19,40716
1950,Philippines,PHL,2021-05-20,40455
1951,Philippines,PHL,2021-05-21,39938
1952,Philippines,PHL,2021-05-22,40034
1953,Philippines,PHL,2021-05-23,35845
1954,Philippines,PHL,2021-05-24,34799
1955,Philippines,PHL,2021-05-25,34295
1956,Philippines,PHL,2021-05-26,34892
1957,Philippines,PHL,2021-05-27,35268
1958,Philippines,PHL,2021-05-28,37753
1959,Philippines,PHL,2021-05-29,38362
1960,Philippines,PHL,2021-05-30,43826
1961,Philippines,PHL,2021-05-31,45590
1962,Philippines,PHL,2021-06-01,46793
1963,Philippines,PHL,2021-06-02,46735
1964,Philippines,PHL,2021-06-03,47481
1965,Philippines,PHL,2021-06-04,46179
1966,Philippines,PHL,2021-06-05,45681
1967,Philippines,PHL,2021-06-06,45848
1968,Philippines,PHL,2021-06-07,45706
